plc,Table,Tag,LogAddr,Address,comment,DataType,IO
P209000AE01-JC5,General,Internal,%MB104,10.4,FW CPUFW CPUInternal,USInt,Other
P209000AE01-JC5,General,LVccLibVersion,%MD180,18.0,LVCC library versionLVCC library versionLVCC library versionLVCC library versionLVCC library version,DWord,Other
P209000AE01-JC5,MGB Doors Safety Inputs,209230ASD01_FI,%I7150.0,7150.0,Safety gate OP Profisafe inputs,"""MGB-ProfisafeInput""",Input
P209000AE01-JC5,MGB Doors Safety Outputs,209230ASD01_FO,%Q7150.0,7150.0,Safety gate OP Profisafe outputs,"""MGB-ProfisafeOutput""",Output
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_R230.03Extra,%I25024.0,25024.0,,"""ExtraReadDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_R228.02,%I25004.0,25004.0,,"""TrfOutReadDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_212D_Modes,%I25014.0,25014.0,,"""ModesDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_R228.01Extra,%I25016.0,25016.0,,"""ExtraReadDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_212A_Modes,%I25012.0,25012.0,,"""ModesDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_R228.01,%I25000.0,25000.0,,"""TrfOutReadDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_R228.02Extra,%I25020.0,25020.0,,"""ExtraReadDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Inputs,PLC212_R230.03,%I25008.0,25008.0,,"""TrfInReadDpDp""",Input
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209220CR23Extra,%Q25028.0,25028.0,,"""ExtraWriteDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209220CR23,%Q25004.0,25004.0,,"""TrfOutWriteDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209220ZMS013,%Q25014.0,25014.0,,"""ModesDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209210CR23,%Q25000.0,25000.0,,"""TrfOutWriteDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209230CA21,%Q25008.0,25008.0,,"""TrfInWriteDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209210CR23Extra,%Q25018.0,25018.0,,"""ExtraWriteDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209230CA21Extra,%Q25038.0,25038.0,,"""ExtraWriteDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209210ZMS013,%Q25012.0,25012.0,,"""ModesDpDp""",Output
P209000AE01-JC5,PLC212 DP/DP Outputs,PLC212_209230ZM01,%Q25016.0,25016.0,,"""ModesDpDp""",Output
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308210ZM01Mode,%I26107.0,26107.0,,"""ModesPnPn""",Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308240ZM01Mode,%I26004.0,26004.0,,"""ModesPnPn""",Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308LiveBitInput,%I26000.0,26000.0,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308220ZM01IAnim,%IW26049,2604.9,,Word,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308210ZS01AccessStopRequest,%I26048.3,26048.3,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308220AS30StartPB,%I26048.5,26048.5,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308230ZS01AccessStopRequest,%I26000.1,26000.1,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308220ZM01Mode,%I26051.0,26051.0,,"""ModesPnPn""",Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308240ZM01IAnim,%IW26002,2600.2,,Word,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308220CR28,%I26083.0,26083.0,,"""Conveyor""",Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308240AS30ResetPB,%I26000.2,26000.2,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308220CR25,%I26095.0,26095.0,,"""Conveyor""",Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308240CR27,%I26036.0,26036.0,,"""Conveyor""",Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308210ZS01SafetyOk,%I26048.0,26048.0,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308240AS30StartPB,%I26000.3,26000.3,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308240AS30StopPB,%I26000.4,26000.4,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308220AS30ResetPB,%I26048.4,26048.4,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308220AS30StopPB,%I26048.6,26048.6,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308210ZS01PowerOnRequest,%I26048.1,26048.1,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Inputs,PLC308_308210ZS01ResetSafety,%I26048.2,26048.2,,Bool,Input
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230NCB01_Routing,%QW26142,2614.2,,Int,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209210CR21,%Q26036.0,26036.0,,"""Conveyor""",Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209220ZMS011IAnim,%QW26049,2604.9,,Word,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209220ZMS011AccessStopReached,%Q26048.3,26048.3,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209220ZMS011Mode,%Q26051.0,26051.0,,"""ModesPnPn""",Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230AS30_ResetPB,%Q26095.1,26095.1,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209220CR21,%Q26083.0,26083.0,,"""Conveyor""",Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230CR22,%Q26130.0,26130.0,,"""Conveyor""",Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230AS30_StopPB,%Q26095.3,26095.3,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209210ZS01PowerOnRequest,%Q26000.2,26000.2,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209210ZS01SafetyOk,%Q26000.1,26000.1,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230ZM01IAnim,%QW26096,2609.6,,Word,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230ZM01Mode,%Q26098.0,26098.0,,"""ModesPnPn""",Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209210ZS01ResetSafety,%Q26000.3,26000.3,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230ZS01AccessStopRequest,%Q26095.0,26095.0,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209210ZMS011IAnim,%QW26002,2600.2,,Word,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209220ZS01SafetyOk,%Q26048.0,26048.0,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209210ZMS011AccessStopReached,%Q26000.4,26000.4,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209220ZS01ResetSafety,%Q26048.2,26048.2,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209220ZS01PowerOnRequest,%Q26048.1,26048.1,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_LiveBitOutput,%Q26000.0,26000.0,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209230AS30_StartPB,%Q26095.2,26095.2,,Bool,Output
P209000AE01-JC5,PLC308 PN/PN Outputs,PLC308_209210ZMS011Mode,%Q26004.0,26004.0,,"""ModesPnPn""",Output
